Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount
0002,None,Closed Won,Household,90272,Q2-2019,6/20/2019,25000
0003,None,Closed Won,Household,90024,Q1-2017,3/9/2017,5000
0004,None,Closed Won,Household,90049,Q1-2016,3/7/2016,200
0004,None,Closed Won,Household,90049,Q2-2017,4/27/2017,100
0004,None,Closed Won,Household,90049,Q2-2015,5/20/2015,5000
0004,None,Closed Won,Household,90049,Q2-2022,4/14/2022,80
0004,None,Closed Won,Household,90049,Q1-2023,1/18/2023,500
0004,None,Closed Won,Household,90049,Q3-2019,8/12/2019,3000
0004,None,Closed Won,Household,90049,Q4-2018,12/20/2018,500
0004,None,Closed Won,Household,90049,Q1-2021,3/3/2021,5000
0005,None,Closed Won,Household,,Q1-2021,3/10/2021,5000
0006,None,Closed Won,Household,30087,Q2-2023,5/31/2023,5000
0006,None,Closed Won,Household,30087,Q4-2019,12/31/2019,2500
0006,None,Closed Won,Household,30087,Q2-2021,4/22/2021,5000
0008,None,Closed Won,Corporate,,Q4-2021,10/19/2021,10000
0008,None,In-Kind Received,Corporate,,Q4-2021,10/20/2021,10000
0008,None,Closed Won,Corporate,,Q4-2022,10/31/2022,20000
0009,None,Awarded,Corporate,90010,Q1-2023,1/5/2023,5000
0009,None,Closed Won,Corporate,90010,Q4-2020,12/31/2020,5000
0009,None,Closed Won,Corporate,90010,Q4-2021,10/21/2021,5000
0009,None,Closed Won,Corporate,90010,Q1-2021,1/5/2021,5000
0010,None,Awarded,Corporate,90744,Q2-2022,4/11/2022,2500
0010,None,Closed Won,Corporate,90744,Q2-2021,4/27/2021,5000
0011,None,Closed Won,Household,91006,Q4-2017,12/11/2017,100
0011,None,Closed Won,Household,91006,Q4-2018,12/5/2018,200
0011,None,Closed Won,Household,91006,Q2-2022,4/15/2022,77.6
0011,None,Closed Won,Household,91006,Q4-2017,12/11/2017,1000
0012,None,Closed Won,Household,,Q2-2017,4/27/2017,100
0012,None,Closed Won,Household,,Q3-2021,7/13/2021,5000
0012,None,Closed Won,Household,,Q3-2017,9/7/2017,25
0012,None,Closed Won,Household,,Q2-2020,5/21/2020,5000
0012,None,Closed Won,Household,,Q1-2021,2/5/2021,250
0012,None,Closed Won,Household,,Q4-2019,12/30/2019,1500
0013,None,Closed Won,Household,90049,Q2-2016,4/7/2016,200
0013,None,Closed Won,Household,90049,Q1-2018,2/22/2018,500
0014,None,Closed Won,Household,90064,Q2-2017,4/27/2017,100
0014,None,Closed Won,Household,90064,Q4-2018,12/5/2018,100
0014,None,Closed Won,Household,90064,Q3-2019,9/20/2019,50
0014,None,Closed Won,Household,90064,Q1-2021,2/5/2021,250
0014,None,Closed Won,Household,90064,Q2-2022,4/15/2022,97
0014,None,Closed Won,Household,90064,Q4-2017,12/27/2017,1000
0015,None,Closed Won,Household,90049,Q1-2023,2/13/2023,200
0017,None,Closed Won,Corporate,91106,Q4-2020,12/15/2020,2222.22
0018,None,Closed Won,Corporate,90067,Q3-2018,7/24/2018,5000
0018,None,Closed Won,Corporate,90067,Q3-2016,8/17/2016,2800
0018,None,Closed Won,Corporate,90067,Q4-2016,10/3/2016,2200
0020,None,Closed Won,Corporate,90064,Q3-2020,7/29/2020,10000
0022,None,Closed Won,Corporate,98004,Q2-2021,6/22/2021,3499.65
0024,None,Closed Won,Corporate,94404,Q2-2021,5/18/2021,2400
0025,None,Closed Won,Household,90005,Q2-2022,4/15/2022,80
0025,None,Closed Won,Household,90005,Q1-2021,2/5/2021,500
0026,None,Closed Won,Household,93065,Q2-2022,4/26/2022,80
0027,None,Closed Won,Household,,Q3-2016,9/20/2016,500
0027,None,Closed Won,Household,,Q3-2017,9/13/2017,500
0028,None,Closed Won,Household,91302,Q4-2014,10/29/2014,450
0029,None,Closed Won,Household,93550,Q3-2022,8/12/2022,31
0029,None,Closed Won,Household,93550,Q1-2021,2/26/2021,300
0030,None,Closed Won,Household,91405,Q4-2016,12/17/2016,10
0030,None,Closed Won,Household,91405,Q2-2017,5/12/2017,10
0030,None,Closed Won,Household,91405,Q4-2020,10/20/2020,25
0030,None,Closed Won,Household,91405,Q1-2021,3/21/2021,20
0030,None,Closed Won,Household,91405,Q3-2021,8/3/2021,300
0031,None,Closed Won,Household,91604,Q1-2016,3/2/2016,200
0031,None,Closed Won,Household,91604,Q1-2017,2/14/2017,250
0031,None,Closed Won,Household,91604,Q2-2017,4/27/2017,100
0031,None,Closed Won,Household,91604,Q4-2017,12/6/2017,100
0031,None,Closed Won,Household,91604,Q4-2018,12/3/2018,100
0031,None,Closed Won,Household,91604,Q2-2022,4/14/2022,77.6
0031,None,Closed Won,Household,91604,Q1-2021,2/6/2021,250
0031,None,Closed Won,Household,91604,Q4-2021,12/14/2021,200
0032,None,Closed Won,Household,90064,Q4-2017,12/8/2017,250
0032,None,Closed Won,Household,90064,Q1-2016,3/2/2016,200
0032,None,Closed Won,Household,90064,Q1-2017,2/27/2017,100
0032,None,Closed Won,Household,90064,Q2-2017,4/28/2017,100
0032,None,Closed Won,Household,90064,Q4-2018,12/5/2018,100
0032,None,Closed Won,Household,90064,Q4-2018,12/31/2018,5000
0032,None,Closed Won,Household,90064,Q2-2022,4/14/2022,100
0032,None,Closed Won,Household,90064,Q1-2021,2/8/2021,250
0033,None,Closed Won,Household,90405,Q4-2018,12/5/2018,250
0033,None,Closed Won,Household,90405,Q2-2016,4/4/2016,200
0033,None,Closed Won,Household,90405,Q1-2021,2/9/2021,250
0033,None,Closed Won,Household,90405,Q4-2021,12/20/2021,1000
0033,None,Closed Won,Household,90405,Q4-2016,10/5/2016,2500
0033,None,Closed Won,Household,90405,Q4-2020,12/1/2020,1000
0033,None,Closed Won,Household,90405,Q3-2014,8/15/2014,1500
0034,None,Closed Won,Household,91030,Q3-2018,9/25/2018,326.35
0034,None,Closed Won,Household,91030,Q3-2018,9/21/2018,83.25
0034,None,Closed Won,Household,91030,Q2-2022,4/15/2022,80
0034,None,Closed Won,Household,91030,Q1-2021,3/18/2021,250
0034,None,Closed Won,Household,91030,Q4-2021,12/31/2021,1000
0034,None,Closed Won,Household,91030,Q4-2018,12/24/2018,1013.2
0034,None,Closed Won,Household,91030,Q2-2020,6/24/2020,700
0034,None,Closed Won,Household,91030,Q4-2022,12/30/2022,55.95
0034,None,Closed Won,Household,91030,Q4-2022,10/12/2022,25
0036,None,Closed Won,Household,90402,Q4-2018,11/2/2018,200
0037,None,Closed Won,Household,95136,Q2-2021,4/12/2021,178.25
0038,None,Closed Won,Household,92009,Q1-2021,2/22/2021,150
0040,None,Closed Won,Corporate,90248,Q2-2021,6/22/2021,1200
0040,None,Closed Won,Corporate,90248,Q2-2021,6/22/2021,943
0041,None,Closed Won,Corporate,91367,Q1-2021,2/5/2021,500
0043,None,Closed Won,Corporate,90067,Q4-2017,10/4/2017,1000
0044,None,Closed Won,Corporate,,Q2-2021,4/12/2021,59.44
0047,None,Closed Won,Household,90062,Q1-2021,1/1/2021,100
0048,None,Closed Won,Household,90266,Q1-2021,1/7/2021,100
0049,None,Closed Won,Household,91311,Q1-2017,1/20/2017,400
0049,None,Closed Won,Household,91311,Q2-2017,4/20/2017,250
0049,None,Closed Won,Household,91311,Q1-2018,1/2/2018,250
0049,None,Closed Won,Household,91311,Q1-2018,1/2/2018,250
0049,None,Closed Won,Household,91311,Q4-2018,10/9/2018,250
0049,None,Closed Won,Household,91311,Q4-2018,12/9/2018,250
0049,None,Closed Won,Household,91311,Q3-2015,7/16/2015,200
0049,None,Closed Won,Household,91311,Q1-2016,1/29/2016,200
0049,None,Closed Won,Household,91311,Q2-2016,4/11/2016,200
0049,None,Closed Won,Household,91311,Q2-2020,4/27/2020,250
0049,None,Closed Won,Household,91311,Q4-2015,11/30/2015,60
0049,None,Closed Won,Household,91311,Q2-2018,6/22/2018,150
0049,None,Closed Won,Household,91311,Q2-2017,4/28/2017,300
0049,None,Closed Won,Household,91311,Q4-2016,12/6/2016,105
0049,None,Closed Won,Household,91311,Q4-2017,12/15/2017,100
0049,None,Closed Won,Household,91311,Q3-2017,7/21/2017,40
0049,None,Closed Won,Household,91311,Q3-2017,9/17/2017,50
0049,None,Closed Won,Household,91311,Q2-2020,5/5/2020,500
0049,None,Closed Won,Household,91311,Q1-2023,2/24/2023,250
0049,None,Closed Won,Household,91311,Q2-2019,4/23/2019,2000
0049,None,Closed Won,Household,91311,Q1-2020,2/18/2020,1868.58
0049,None,Closed Won,Household,91311,Q1-2019,3/12/2019,670.09
0049,None,Closed Won,Household,91311,Q4-2015,10/20/2015,576
0049,None,Closed Won,Household,91311,Q1-2018,3/12/2018,1000
0049,None,Closed Won,Household,91311,Q2-2018,4/18/2018,1000
0053,None,Closed Won,Household,91356,Q3-2020,9/20/2020,100
0053,None,Closed Won,Household,91356,Q2-2020,5/5/2020,1000
0053,None,Closed Won,Household,91356,Q1-2021,2/5/2021,100
0053,None,Closed Won,Household,91356,Q1-2021,3/16/2021,100
0054,None,Closed Won,Household,90063,Q1-2022,2/27/2022,160
0054,None,Closed Won,Household,90063,Q3-2021,7/20/2021,60
0055,None,Closed Won,Household,91342,Q4-2020,10/20/2020,20
0055,None,Closed Won,Household,91342,Q1-2021,3/22/2021,50
0056,None,Closed Won,Household,91342,Q1-2021,3/25/2021,50
0057,None,Closed Won,Household,94112,Q1-2021,3/25/2021,50
0059,None,Closed Won,Household,90066,Q2-2017,6/19/2017,40
0059,None,Closed Won,Household,90066,Q1-2016,3/1/2016,50
0059,None,Closed Won,Household,90066,Q3-2020,7/29/2020,50
0059,None,Closed Won,Household,90066,Q2-2023,6/27/2023,50
0059,None,Closed Won,Household,90066,Q2-2021,6/19/2021,50
0060,None,Closed Won,Household,92617,Q1-2019,3/4/2019,75
0060,None,Closed Won,Household,92617,Q2-2017,4/29/2017,10
0060,None,Closed Won,Household,92617,Q4-2017,12/4/2017,10
0060,None,Closed Won,Household,92617,Q4-2017,12/15/2017,500
0060,None,Closed Won,Household,92617,Q4-2021,11/2/2021,500
0060,None,Closed Won,Household,92617,Q1-2021,3/25/2021,25
0061,None,Closed Won,Household,90201,Q2-2017,4/29/2017,10
0061,None,Closed Won,Household,90201,Q4-2020,10/20/2020,20
0061,None,Closed Won,Household,90201,Q4-2015,12/18/2015,4
0061,None,Closed Won,Household,90201,Q1-2021,3/22/2021,40
0061,None,Closed Won,Household,90201,Q3-2022,7/4/2022,25
0061,None,Closed Won,Household,90201,Q3-2022,9/8/2022,25
0062,None,Closed Won,Household,92507,Q1-2021,3/23/2021,10
0062,None,Closed Won,Household,92507,Q1-2021,3/22/2021,40
0063,None,Closed Won,Household,91324,Q4-2015,12/18/2015,10
0063,None,Closed Won,Household,91324,Q4-2020,10/19/2020,25
0063,None,Closed Won,Household,91324,Q1-2021,3/25/2021,30
0064,None,Closed Won,Household,90031,Q3-2020,7/11/2020,60.51
0064,None,Closed Won,Household,90031,Q1-2018,1/24/2018,58.7
0064,None,Closed Won,Household,90031,Q4-2018,10/9/2018,42.91
0064,None,Closed Won,Household,90031,Q4-2020,10/19/2020,20
0064,None,Closed Won,Household,90031,Q3-2022,8/17/2022,31
0064,None,Closed Won,Household,90031,Q1-2022,3/20/2022,21.5
0064,None,Closed Won,Household,90031,Q3-2022,8/16/2022,25
0064,None,Closed Won,Household,90031,Q1-2021,3/18/2021,25
0065,None,Closed Won,Household,90031,Q3-2022,8/13/2022,25
0065,None,Closed Won,Household,90031,Q1-2021,3/18/2021,25
0066,None,Closed Won,Household,90255,Q3-2022,8/16/2022,25
0066,None,Closed Won,Household,90255,Q1-2021,3/21/2021,25
0067,None,Closed Won,Household,91910,Q4-2020,10/20/2020,20
0067,None,Closed Won,Household,91910,Q3-2022,8/15/2022,31
0067,None,Closed Won,Household,91910,Q2-2022,5/23/2022,100
0067,None,Closed Won,Household,91910,Q1-2021,3/21/2021,25
0068,None,Closed Won,Household,90023,Q1-2019,3/4/2019,20
0068,None,Closed Won,Household,90023,Q3-2022,8/15/2022,15
0068,None,Closed Won,Household,90023,Q1-2021,3/21/2021,25
0069,None,Closed Won,Household,91402,Q3-2019,8/15/2019,55
0069,None,Closed Won,Household,91402,Q1-2021,3/21/2021,25
0070,None,Closed Won,Household,94703,Q4-2020,10/16/2020,100
0070,None,Closed Won,Household,94703,Q1-2021,3/21/2021,25
0071,None,Closed Won,Household,91406,Q4-2022,10/6/2022,40
0071,None,Closed Won,Household,91406,Q4-2020,10/21/2020,20
0071,None,Closed Won,Household,91406,Q1-2021,3/22/2021,25
0072,None,Closed Won,Household,71078,Q1-2021,3/23/2021,25
0073,None,Closed Won,Household,91801,Q1-2021,3/25/2021,25
0074,None,Closed Won,Household,90744,Q1-2021,3/25/2021,25
0075,None,Closed Won,Household,91776,Q4-2016,12/17/2016,10
0075,None,Closed Won,Household,91776,Q2-2017,4/29/2017,5
0075,None,Closed Won,Household,91776,Q1-2021,3/26/2021,25
0076,None,Closed Won,Household,90049,Q2-2021,4/12/2021,25
0077,None,Closed Won,Household,91326,Q4-2020,10/19/2020,20
0077,None,Closed Won,Household,91326,Q3-2022,8/19/2022,30.07
0077,None,Closed Won,Household,91326,Q2-2021,4/21/2021,25
0078,None,Closed Won,Household,91710,Q3-2021,8/3/2021,25
0079,None,Closed Won,Household,91401,Q3-2020,9/16/2020,50
0080,None,Closed Won,Household,90032,Q4-2020,10/20/2020,20
0080,None,Closed Won,Household,90032,Q1-2021,3/17/2021,20
0081,None,Closed Won,Household,90039,Q4-2016,12/17/2016,10
0081,None,Closed Won,Household,90039,Q1-2021,3/18/2021,20
0082,None,Closed Won,Household,02906,Q4-2020,12/20/2020,300
0082,None,Closed Won,Household,02906,Q4-2020,10/19/2020,20
0082,None,Closed Won,Household,02906,Q1-2017,1/13/2017,40
0082,None,Closed Won,Household,02906,Q1-2017,2/6/2017,40
0082,None,Closed Won,Household,02906,Q1-2017,2/17/2017,40
0082,None,Closed Won,Household,02906,Q1-2017,2/27/2017,40
0082,None,Closed Won,Household,02906,Q1-2017,3/23/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,4/6/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,4/17/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,5/1/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,5/16/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,5/31/2017,40
0082,None,Closed Won,Household,02906,Q2-2017,6/19/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,7/3/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,7/17/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,7/31/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,8/14/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,9/5/2017,40
0082,None,Closed Won,Household,02906,Q3-2017,9/18/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,10/2/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,10/16/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,11/1/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,11/15/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,12/4/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,12/18/2017,40
0082,None,Closed Won,Household,02906,Q4-2017,12/29/2017,40
0082,None,Closed Won,Household,02906,Q1-2018,1/16/2018,40
0082,None,Closed Won,Household,02906,Q1-2018,2/2/2018,40
0082,None,Closed Won,Household,02906,Q1-2018,2/20/2018,40
0082,None,Closed Won,Household,02906,Q1-2018,3/5/2018,40
0082,None,Closed Won,Household,02906,Q1-2018,3/19/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,4/2/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,4/16/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,4/30/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,5/14/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,6/1/2018,40
0082,None,Closed Won,Household,02906,Q2-2018,6/18/2018,40
0082,None,Closed Won,Household,02906,Q3-2018,7/2/2018,40
0082,None,Closed Won,Household,02906,Q3-2018,7/16/2018,40
0082,None,Closed Won,Household,02906,Q3-2018,7/31/2018,40
0082,None,Closed Won,Household,02906,Q3-2018,8/20/2018,40
0082,None,Closed Won,Household,02906,Q1-2021,3/21/2021,20
0083,None,Closed Won,Household,90065,Q4-2020,10/20/2020,20
0083,None,Closed Won,Household,90065,Q1-2021,3/21/2021,20
0084,None,Closed Won,Household,90302,Q1-2021,3/22/2021,20
0085,None,Closed Won,Household,90031,Q4-2020,10/20/2020,25
0085,None,Closed Won,Household,90031,Q1-2021,3/25/2021,20
0086,None,Closed Won,Corporate,,Q4-2020,11/12/2020,13.48
0086,None,Closed Won,Corporate,,Q1-2019,2/15/2019,12.18
0086,None,Closed Won,Corporate,,Q3-2019,8/9/2019,10.58
0086,None,Closed Won,Corporate,,Q3-2020,8/12/2020,8.55
0086,None,Closed Won,Corporate,,Q2-2020,5/20/2020,5.66
0086,None,Closed Won,Corporate,,Q2-2019,5/9/2019,5
0086,None,Closed Won,Corporate,,Q1-2020,2/20/2020,15.65
0086,None,Closed Won,Corporate,,Q3-2021,8/16/2021,33.19
0086,None,Closed Won,Corporate,,Q1-2021,2/22/2021,29.13
0086,None,Closed Won,Corporate,,Q2-2021,5/24/2021,22.41
0086,None,Closed Won,Corporate,,Q4-2022,11/21/2022,155.86
0086,None,Closed Won,Corporate,,Q1-2023,2/10/2023,18.84
0087,None,Closed Won,Corporate,34695,Q4-2020,12/1/2020,98.5
0087,None,Closed Won,Corporate,34695,Q4-2019,12/2/2019,72.1
0087,None,Closed Won,Corporate,34695,Q1-2020,1/31/2020,114.22
0087,None,Closed Won,Corporate,34695,Q1-2018,3/30/2018,0
0087,None,Closed Won,Corporate,34695,Q1-2022,3/9/2022,1000
0087,None,Closed Won,Corporate,34695,Q3-2020,8/31/2020,1014
0087,None,Closed Won,Corporate,34695,Q4-2020,12/24/2020,2497.9
0087,None,Closed Won,Corporate,34695,Q1-2019,1/3/2019,607.13
0087,None,Closed Won,Corporate,34695,Q3-2019,8/5/2019,940
0087,None,Closed Won,Corporate,34695,Q2-2021,6/1/2021,24.28
0088,None,Closed Won,Household,,Q3-2022,8/15/2022,25
0093,None,Closed Won,Corporate,10016,Q2-2014,4/2/2014,260
0093,None,Closed Won,Corporate,10016,Q1-2016,2/3/2016,487.5
0093,None,Closed Won,Corporate,10016,Q4-2019,12/20/2019,4382.81
0094,None,Closed Won,Household,82428,Q3-2014,7/14/2014,50000
0094,None,Closed Won,Household,82428,Q4-2014,12/7/2014,50000
0094,None,Closed Won,Household,82428,Q4-2015,11/19/2015,50000
0094,None,Closed Won,Household,82428,Q3-2016,8/3/2016,40000
0094,None,Closed Won,Household,82428,Q4-2017,12/18/2017,10000
0095,None,Closed Won,Corporate,90025,Q1-2019,2/25/2019,7571.73
0095,None,Closed Won,Corporate,90025,Q4-2017,12/4/2017,4435
0096,None,Closed Won,Household,83333,Q1-2022,1/4/2022,500
0096,None,Closed Won,Household,83333,Q1-2016,3/29/2016,200
0096,None,Closed Won,Household,83333,Q3-2017,7/21/2017,5
0096,None,Closed Won,Household,83333,Q4-2015,12/18/2015,20
0096,None,Closed Won,Household,83333,Q1-2017,1/19/2017,0
0096,None,Closed Won,Household,83333,Q4-2016,10/11/2016,50
0096,None,Closed Won,Household,83333,Q1-2014,1/28/2014,5000
0096,None,Closed Won,Household,83333,Q4-2014,12/31/2014,5000
0096,None,Closed Won,Household,83333,Q2-2015,5/19/2015,5000
0096,None,Closed Won,Household,83333,Q4-2016,10/11/2016,5000
0096,None,Closed Won,Household,83333,Q1-2017,1/19/2017,5000
0096,None,Closed Won,Household,83333,Q1-2016,3/29/2016,4800
0096,None,Closed Won,Household,83333,Q4-2018,12/3/2018,2000
0096,None,Closed Won,Household,83333,Q4-2015,11/13/2015,1000
0097,None,Closed Won,Household,19809,Q4-2022,12/27/2022,20000
0098,None,Closed Won,Household,,Q4-2020,12/15/2020,15000
0099,None,Closed Won,Household,90049,Q3-2017,9/12/2017,50
0099,None,Closed Won,Household,90049,Q1-2016,3/16/2016,300
0099,None,Closed Won,Household,90049,Q2-2017,4/27/2017,100
0099,None,Closed Won,Household,90049,Q1-2016,3/16/2016,200
0099,None,Closed Won,Household,90049,Q4-2015,11/30/2015,25
0099,None,Closed Won,Household,90049,Q4-2016,12/22/2016,5000
0099,None,Closed Won,Household,90049,Q4-2018,11/29/2018,10000
0099,None,Closed Won,Household,90049,Q2-2019,4/12/2019,613.98
0100,None,Closed Won,Corporate,55402,Q3-2018,9/17/2018,20000
0102,None,Closed Won,Corporate,90277,Q3-2017,9/21/2017,10000
0103,None,Closed Won,Household,90803,Q1-2018,2/2/2018,5000
0103,None,Closed Won,Household,90803,Q2-2022,5/3/2022,2500
0103,None,Closed Won,Household,90803,Q4-2016,12/15/2016,3000
0103,None,Closed Won,Household,90803,Q4-2017,12/21/2017,3000
0103,None,Closed Won,Household,90803,Q4-2018,12/21/2018,3000
0103,None,Closed Won,Household,90803,Q3-2017,8/30/2017,2500
0105,None,Closed Won,Household,85262,Q4-2015,10/20/2015,200
0105,None,Closed Won,Household,85262,Q2-2017,4/27/2017,100
0105,None,Closed Won,Household,85262,Q4-2022,12/28/2022,500
0105,None,Closed Won,Household,85262,Q2-2022,4/14/2022,77.6
0105,None,Closed Won,Household,85262,Q2-2019,4/5/2019,2500
0106,None,Closed Won,Household,78413,Q1-2023,2/3/2023,1000
0106,None,Closed Won,Household,78413,Q1-2020,3/6/2020,2500
0106,None,Closed Won,Household,78413,Q1-2019,2/20/2019,2500
0106,None,Closed Won,Household,78413,Q2-2019,5/6/2019,1000
0107,None,Closed Won,Corporate,08043,Q3-2015,9/29/2015,100
0107,None,Closed Won,Corporate,08043,Q3-2016,9/29/2016,10000
0110,None,Closed Won,Corporate,90067,Q3-2016,9/28/2016,5000
0111,None,Closed Won,Household,90049,Q1-2019,3/26/2019,5000
0111,None,Closed Won,Household,90049,Q4-2021,11/24/2021,1500
0111,None,Closed Won,Household,90049,Q4-2022,11/21/2022,2000
0111,None,Closed Won,Household,90049,Q1-2018,1/5/2018,2500
0111,None,Closed Won,Household,90049,Q4-2020,11/30/2020,1000
0112,None,Closed Won,Household,91107,Q1-2014,3/5/2014,5000
0112,None,Closed Won,Household,91107,Q4-2014,12/30/2014,5000
0113,None,Closed Won,Corporate,,Q4-2014,11/15/2014,5000
0115,None,Closed Won,Corporate,90049,Q4-2018,10/1/2018,500
0115,None,Closed Won,Corporate,90049,Q4-2018,12/31/2018,500
0115,None,Closed Won,Corporate,90049,Q2-2015,5/2/2015,1990.26
0117,None,Closed Won,Corporate,90503,Q3-2018,8/22/2018,5000
0118,None,Closed Won,Corporate,94040,Q1-2015,3/2/2015,100
0118,None,Closed Won,Corporate,94040,Q2-2015,4/14/2015,5000
0119,None,Closed Won,Corporate,91770,Q1-2020,2/25/2020,300
0119,None,Closed Won,Corporate,91770,Q4-2015,12/11/2015,5000
0119,None,Closed Won,Corporate,91770,Q2-2016,5/31/2016,5000
0119,None,Closed Won,Corporate,91770,Q4-2017,12/21/2017,5000
